id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI_001846,Isabel,de Anda,CE,295235995,1977-10-20,2025-07-30 03:07:38,STD,547.0,Buenos Aires,CABA,Activo,Web
CLI_001847,Gloria,Martínez,CE,369151333,1950-12-28,2026-04-21 05:06:29,BAS,776.0,Buenos Aires,CABA,Activo,Campaña
CLI_001848,Elvira,Terrazas,CC,488398626,1968-07-04,2025-07-17 06:43:23,STD,563.0,Santiago,Metropolitana,Activo,Campaña
CLI_001849,Sofía,Hurtado,CE,873971129,1969-08-14,2025-08-19 10:55:03,BAS,746.0,Bogotá,Cundinamarca,Inactivo,Web
CLI_001850,Jaime,Espinoza,DNI,733923536,1970-09-30,2025-08-17 17:27:52,BAS,692.0,Lima,Lima,Activo,Referido
CLI_001851,Juan,Morales,DNI,965851964,1966-11-26,2025-10-19 04:11:20,PRM,585.0,Ciudad de México,CDMX,Activo,App
CLI_001852,Araceli,Candelaria,CE,231569527,2004-08-11,2025-09-29 08:29:31,BAS,,Ciudad de México,CDMX,Activo,Referido
CLI_001853,Carlos,Solorio,CC,998721817,1966-08-29,2025-11-25 19:47:28,BAS,530.0,Buenos Aires,CABA,Activo,Referido
CLI_001854,Didier,Rojas,CC,671822587,1969-07-27,2026-04-05 17:57:59,BAS,741.0,Ciudad de México,CDMX,Activo,App
CLI_001855,Aurora,Collazo,CE,10010183,1995-11-09,2026-01-27 12:04:39,BAS,750.0,Bogotá,Cundinamarca,Activo,Web
CLI_001856,Irene,Ávila,DNI,214854311,1977-12-30,2025-07-08 18:16:27,ELT,582.0,Ciudad de México,CDMX,Activo,Referido
CLI_001857,Manuela,Valencia,CE,837257614,1980-02-06,2025-06-30 13:17:55,BAS,789.0,Bogotá,Cundinamarca,Activo,Web
CLI_001858,Leonor,Toro,CC,997205063,1964-05-20,2025-09-11 00:46:50,STD,624.0,Ciudad de México,CDMX,Inactivo,App
CLI_001859,Andrés,de la Crúz,CC,25401798,1968-07-02,2026-05-08 20:54:09,BAS,678.0,Santiago,Metropolitana,Activo,Campaña
CLI_001860,Luis,Vélez,CE,299982059,1991-09-05,2026-05-04 19:02:49,BAS,676.0,Buenos Aires,CABA,Activo,App
CLI_001861,Jesús,Alvarado,CC,436854182,1990-03-04,2026-03-12 01:27:33,STD,636.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001862,Miguel,Valencia,CC,24247551,2000-01-13,2025-11-15 23:04:33,STD,731.0,Santiago,Metropolitana,Activo,App
CLI_001863,Adalberto,Quintanilla,DNI,524506141,1972-08-08,2026-03-26 20:34:04,BAS,729.0,Lima,Lima,Activo,Referido
CLI_001864,Rodrigo,Valencia,CC,708127845,1980-12-05,2026-05-05 15:33:01,BAS,475.0,Santiago,Metropolitana,Activo,Campaña
CLI_001865,Samuel,Gómez,CC,778336705,2003-07-16,2026-01-04 01:44:21,STD,780.0,Santiago,Metropolitana,Activo,Referido
CLI_001866,María,Castro,CE,594749861,1987-08-21,2025-07-05 08:05:48,BAS,483.0,Santiago,Metropolitana,Activo,Referido
CLI_001867,Mariana,Rincón,CE,799409574,2006-09-30,2026-03-10 00:39:41,STD,753.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001868,Alfonso,Gómez,CE,168519927,1993-12-01,2025-10-23 12:18:56,STD,762.0,Lima,Lima,Activo,Campaña
CLI_001869,César,Perea,CE,102820212,1991-05-07,2026-02-18 10:04:48,STD,540.0,Lima,Lima,Activo,Referido
CLI_001870,Humberto,Tovar,CE,819282771,1953-09-02,2026-05-26 03:00:23,STD,608.0,Santiago,Metropolitana,Activo,App
CLI_001871,Vanesa,Mercado,DNI,376843761,2007-06-17,2025-10-12 09:13:15,STD,539.0,Ciudad de México,CDMX,Activo,Web
CLI_001872,Rodrigo,Delgado,CC,895499313,2002-06-28,2026-04-27 12:48:25,STD,628.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001873,Andrés,Sánchez,DNI,55073984,1974-07-27,2026-05-09 00:56:00,STD,619.0,Buenos Aires,CABA,Activo,Referido
CLI_001874,Débora,Gómez,DNI,253505670,1992-09-12,2026-05-29 22:13:13,STD,727.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001875,Carolina,Márquez,DNI,434085631,1990-05-14,2025-07-16 09:47:09,STD,781.0,Lima,Lima,Activo,Web
CLI_001876,Jacinto,Jaramillo,DNI,816987321,1982-12-07,2026-01-11 02:12:39,ELT,789.0,Santiago,Metropolitana,Activo,Campaña
CLI_001877,Andrea,Echeverría,DNI,10640074,1983-04-05,2025-07-31 11:14:24,PRM,593.0,Ciudad de México,CDMX,Inactivo,App
CLI_001878,Darío,Gamboa,DNI,339161924,1961-03-10,2025-12-10 07:37:32,BAS,629.0,Bogotá,Cundinamarca,Activo,Web
CLI_001879,Homero,Centeno,CC,27416094,1977-02-13,2025-12-28 11:29:50,BAS,481.0,Ciudad de México,CDMX,Activo,Web
CLI_001880,Gloria,Vallejo,CC,282122580,1953-07-06,2026-04-18 10:19:07,BAS,569.0,Bogotá,Cundinamarca,Activo,Referido
CLI_001881,Georgina,Díaz,CE,378475537,1974-06-07,2026-02-12 22:25:10,BAS,746.0,Buenos Aires,CABA,Activo,Campaña
CLI_001882,Mónica,Mosquera,DNI,670139881,1965-06-18,2026-01-27 11:54:02,STD,811.0,Santiago,Metropolitana,Activo,App
CLI_001883,Álvaro,Arce,CE,762297344,1970-08-27,2025-12-12 04:17:23,BAS,526.0,Bogotá,Cundinamarca,Activo,App
CLI_001884,Manuel,Jaimes,CE,745350127,1959-06-14,2025-11-12 03:51:54,BAS,590.0,Buenos Aires,CABA,Activo,App
CLI_001885,Andrea,Holguín,CE,280750852,1962-06-14,2025-12-07 07:20:54,STD,647.0,Bogotá,Cundinamarca,Activo,App
CLI_001886,Camilo,Roldán,CC,658119941,1977-07-18,2025-11-24 13:58:57,ELT,678.0,Lima,Lima,Activo,Referido
CLI_001887,Alicia,Navarro,CC,668973884,1977-07-09,2026-01-01 14:50:43,BAS,569.0,Santiago,Metropolitana,Activo,Web
CLI_001888,Sonia,Polo,DNI,487203049,1969-02-12,2026-01-17 11:09:35,BAS,692.0,Bogotá,Cundinamarca,Activo,Referido
CLI_001889,Mary,Escobar,DNI,787744414,1959-08-18,2026-02-26 17:43:56,BAS,602.0,Buenos Aires,CABA,Activo,Campaña
CLI_001890,Luis,Quiñones,CC,52752637,1968-03-08,2025-08-07 13:02:22,BAS,648.0,Lima,Lima,Activo,App
CLI_001891,Miguel,Palacio,CC,527700530,1984-11-05,2026-02-22 17:30:30,BAS,704.0,Bogotá,Cundinamarca,Activo,Web
CLI_001892,Alix,Suárez,CC,249898241,1992-05-17,2026-03-27 23:52:26,BAS,650.0,Lima,Lima,Activo,Campaña
CLI_001893,Lucía,Perdomo,CC,186558895,1994-09-07,2025-08-28 19:56:29,BAS,606.0,Bogotá,Cundinamarca,Activo,App
CLI_001894,Nelly,Macías,CC,770648163,1984-10-26,2025-11-18 03:21:45,STD,639.0,Santiago,Metropolitana,Activo,App
CLI_001895,Catalina,Angulo,CE,608376516,2005-08-10,2025-11-10 13:51:50,STD,641.0,Lima,Lima,Activo,App
CLI_001896,William,Montemayor,CE,440921552,2006-09-13,2025-09-11 01:14:45,STD,612.0,Lima,Lima,Activo,Web
CLI_001897,María,Fernández,DNI,210565007,1973-05-22,2025-07-17 23:54:11,STD,,Bogotá,Cundinamarca,Activo,Referido
CLI_001898,Dulce María,Figueroa,DNI,209190047,1967-11-23,2026-01-03 11:03:02,STD,809.0,Bogotá,Cundinamarca,Activo,App
CLI_001899,Cristian,Rodríguez,CC,811700901,1955-08-26,2025-08-30 04:42:39,STD,706.0,Lima,Lima,Activo,App
CLI_001900,Luis,Bermúdez,DNI,725016702,1970-05-31,2025-12-16 03:22:17,BAS,620.0,Bogotá,Cundinamarca,Activo,Referido
CLI_001901,Camilo,Ontiveros,CC,934046847,1989-03-10,2026-05-08 21:46:46,BAS,719.0,Lima,Lima,Activo,Campaña
CLI_001902,Leonor,Burbano,CC,426458857,1968-11-19,2025-12-03 17:51:00,STD,616.0,Bogotá,Cundinamarca,Activo,App
CLI_001903,Javier,Camacho,CC,934690858,1985-01-16,2025-07-27 17:51:58,STD,767.0,Buenos Aires,CABA,Activo,App
CLI_001904,Eugenio,Morales,DNI,398396586,1963-04-12,2026-01-06 20:58:10,PRM,686.0,Santiago,Metropolitana,Activo,Campaña
CLI_001905,Néstor,Chavarría,CE,848197230,1985-10-31,2025-06-24 04:11:34,BAS,639.0,Bogotá,Cundinamarca,Activo,Referido
CLI_001906,Hermelinda,López,DNI,984429190,1961-04-28,2025-10-30 18:17:54,BAS,694.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001907,Milena,Giraldo,CC,653148646,1988-05-09,2026-02-06 21:32:17,STD,492.0,Ciudad de México,CDMX,Activo,App
CLI_001908,Gloria,Carrillo,CC,613106474,1952-06-09,2025-11-16 01:26:36,BAS,537.0,Santiago,Metropolitana,Activo,Web
CLI_001909,Javier,Palacios,CE,432267598,1977-05-21,2026-03-28 04:07:06,BAS,530.0,Lima,Lima,Activo,Referido
CLI_001910,René,Duque,CE,997119630,1959-10-02,2025-09-26 20:47:45,BAS,664.0,Buenos Aires,CABA,Inactivo,Campaña
CLI_001911,Rubiela,Madrigal,DNI,611496936,1978-08-13,2025-10-28 22:39:19,PRM,823.0,Buenos Aires,CABA,Activo,Web
CLI_001912,Salma,Sierra,CE,582024267,1965-06-03,2025-11-30 06:27:17,STD,850.0,Santiago,Metropolitana,Activo,Referido
CLI_001913,Martha,Pineda,CE,648268451,1991-09-20,2026-01-31 07:50:10,STD,713.0,Lima,Lima,Activo,Referido
CLI_001914,Conchita,Miranda,CE,338938270,2000-11-24,2026-05-19 07:52:52,BAS,700.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001915,Edilma,Castro,DNI,717715191,1961-11-18,2025-09-17 04:00:52,BAS,469.0,Santiago,Metropolitana,Activo,Web
CLI_001916,Victoria,Muñoz,CC,747771633,2000-10-04,2026-04-08 13:27:35,STD,595.0,Lima,Lima,Activo,Referido
CLI_001917,Patricia,Díaz,DNI,196203599,1989-07-27,2025-08-19 09:44:49,BAS,571.0,Buenos Aires,CABA,Activo,Referido
CLI_001918,Camila,Ybarra,DNI,901623685,1974-08-11,2026-02-04 00:08:24,BAS,587.0,Buenos Aires,CABA,Activo,Campaña
CLI_001919,Óscar,Vargas,DNI,300705391,1971-02-21,2025-10-24 15:14:25,PRM,633.0,Santiago,Metropolitana,Activo,Referido
CLI_001920,Clemente,Mejía,CE,143604914,1981-06-13,2025-07-27 19:59:12,PRM,602.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_001921,Eduardo,Soria,CE,498295435,1970-06-15,2025-06-02 06:27:04,PRM,452.0,Lima,Lima,Activo,Referido
CLI_001922,Alicia,Campos,CE,64753357,1952-10-10,2025-12-16 11:58:07,ELT,724.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001923,Iván,Salazar,CE,346233641,1980-02-26,2026-01-18 04:20:06,BAS,542.0,Santiago,Metropolitana,Activo,Referido
CLI_001924,Óscar,Prieto,CC,919646926,1961-02-01,2026-03-23 04:52:23,BAS,673.0,Bogotá,Cundinamarca,Activo,Referido
CLI_001925,Harvey,Arroyo,CC,52882439,1996-06-14,2025-07-20 11:39:36,PRM,850.0,Santiago,Metropolitana,Activo,App
CLI_001926,Marco Antonio,Cano,DNI,307613106,1983-09-04,2025-07-14 06:37:18,BAS,558.0,Buenos Aires,CABA,Activo,Web
CLI_001927,Salma,Chávez,DNI,389622962,1966-06-24,2026-01-27 03:05:04,STD,396.0,Lima,Lima,Activo,Referido
CLI_001928,Adriana,Navarro,CC,591658051,1966-03-27,2026-03-24 01:37:42,STD,621.0,Santiago,Metropolitana,Inactivo,App
CLI_001929,Diana,Almanza,CE,143748804,1965-11-28,2026-01-08 20:20:42,BAS,760.0,Lima,Lima,Activo,Web
CLI_001930,Miguel,Fernández,CC,995292914,1963-03-30,2025-09-02 23:49:54,BAS,845.0,Ciudad de México,CDMX,Activo,Web
CLI_001931,Edinson,Montalvo,DNI,922239829,1981-10-28,2026-02-16 15:40:46,BAS,527.0,Buenos Aires,CABA,Activo,App
CLI_001932,Lucía,Rojas,CE,171475232,1968-12-16,2026-04-26 01:14:33,STD,699.0,Santiago,Metropolitana,Activo,Campaña
CLI_001933,Yamile,Ruiz,CC,956832310,1989-06-15,2025-06-09 22:37:24,STD,603.0,Lima,Lima,Activo,Referido
CLI_001934,Angie,Cárdenas,DNI,426505170,1955-03-29,2025-10-04 02:00:12,STD,,Buenos Aires,CABA,Activo,Referido
CLI_001935,Sofía,Ospina,DNI,743664642,1952-02-19,2025-07-27 02:59:03,BAS,850.0,Buenos Aires,CABA,Activo,Web
CLI_001936,Gloria,Cerón,CE,277110093,2008-03-06,2025-08-24 15:14:22,STD,499.0,Santiago,Metropolitana,Activo,Campaña
CLI_001937,José María,Calderón,DNI,614848558,2003-11-07,2026-01-20 04:27:56,BAS,675.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_001938,Reina,Díaz,DNI,380638661,1963-01-30,2026-03-04 22:17:27,BAS,696.0,Santiago,Metropolitana,Activo,Campaña
CLI_001939,Luis,Espinosa,CC,479614246,1994-11-25,2026-03-09 05:49:57,BAS,758.0,Santiago,Metropolitana,Activo,Referido
CLI_001940,Yolanda,Méndez,CC,190970231,2002-08-25,2026-05-21 00:42:54,BAS,659.0,Santiago,Metropolitana,Activo,Web
CLI_001941,Lorena,Zapata,CE,61516549,1979-07-22,2026-04-25 12:22:59,STD,,Santiago,Metropolitana,Activo,Web
CLI_001942,Lucía,Pabón,CC,278855421,1967-01-09,2025-07-06 21:00:50,BAS,610.0,Buenos Aires,CABA,Inactivo,Campaña
CLI_001943,Cristian,Calvillo,CE,945238482,1950-08-12,2025-07-28 21:03:14,PRM,676.0,Santiago,Metropolitana,Activo,Referido
CLI_001944,Roger,Díaz,CC,676734240,1984-01-26,2025-08-04 17:05:34,BAS,615.0,Ciudad de México,CDMX,Activo,Web
CLI_001945,Santiago,Zamudio,CC,263666379,1986-04-25,2025-09-20 22:37:09,BAS,712.0,Santiago,Metropolitana,Inactivo,App
CLI_001946,David,Varela,CC,583328017,2005-04-05,2025-06-27 04:02:48,BAS,613.0,Lima,Lima,Activo,Referido
CLI_001947,María,Caicedo,CC,273760967,1990-02-11,2026-03-08 20:47:30,STD,687.0,Buenos Aires,CABA,Activo,Web
CLI_001948,María José,Vanegas,DNI,551713214,1999-09-27,2026-03-25 14:53:46,PRM,647.0,Bogotá,Cundinamarca,Activo,Web
CLI_001949,Irene,Lozada,CC,935230752,1960-07-31,2025-06-19 18:36:11,STD,762.0,Ciudad de México,CDMX,Activo,Referido
CLI_001950,Reynaldo,Cruz,DNI,127978650,2002-04-19,2025-11-27 13:55:44,STD,644.0,Ciudad de México,CDMX,Activo,App
CLI_001951,María Teresa,Zayas,CC,318381330,2007-10-29,2025-06-27 01:10:30,BAS,472.0,Ciudad de México,CDMX,Activo,Campaña
CLI_001952,Felipe,Camargo,DNI,511029634,2001-01-01,2025-12-31 17:18:52,PRM,776.0,Santiago,Metropolitana,Inactivo,Referido
CLI_001953,Zoé,Gaviria,CE,572072076,1950-10-26,2026-04-02 09:38:12,PRM,559.0,Santiago,Metropolitana,Activo,Campaña
CLI_001954,Lorena,Loaiza,CC,654028430,2000-06-05,2025-07-20 00:38:26,ELT,584.0,Ciudad de México,CDMX,Activo,App
CLI_001955,Marcela,Niño,CE,331604966,1991-12-09,2026-01-21 17:22:36,BAS,590.0,Santiago,Metropolitana,Activo,Web
CLI_001956,Pablo,Narváez,DNI,815679498,1967-05-31,2026-03-19 09:24:32,BAS,,Santiago,Metropolitana,Activo,Web
CLI_001957,Elisa,Cano,CC,162809923,1991-12-26,2026-02-08 01:46:59,BAS,436.0,Santiago,Metropolitana,Activo,Campaña
CLI_001958,Darío,Peña,DNI,509509746,1999-07-21,2025-09-07 05:23:05,BAS,850.0,Santiago,Metropolitana,Activo,Web
CLI_001959,Maximiliano,Jaime,CC,973188150,1958-08-27,2025-11-09 11:32:13,STD,755.0,Ciudad de México,CDMX,Activo,Referido
CLI_001960,María José,Gallego,DNI,946424074,1969-07-24,2025-06-21 15:06:29,BAS,672.0,Santiago,Metropolitana,Activo,Referido
CLI_001961,Vanessa,Bermúdez,CC,942683321,1970-04-13,2026-04-15 21:09:10,STD,644.0,Santiago,Metropolitana,Activo,Referido
CLI_001962,Concepción,Rodríguez,CC,21871482,1984-11-23,2025-08-15 03:21:28,ELT,678.0,Buenos Aires,CABA,Activo,Referido
CLI_001963,Viviana,Vanegas,DNI,569517234,1983-02-08,2025-06-24 06:11:13,BAS,,Ciudad de México,CDMX,Activo,Referido
CLI_001964,Javier,Cazares,DNI,360624671,1977-12-26,2026-04-07 02:39:48,BAS,714.0,Lima,Lima,Activo,App
CLI_001965,Rocío,Amaya,CE,829951831,1985-08-26,2026-05-10 03:07:29,STD,705.0,Santiago,Metropolitana,Activo,App
CLI_001966,Rocío,Huerta,CE,719331304,1984-03-31,2025-07-30 13:08:21,STD,658.0,Santiago,Metropolitana,Activo,Referido
CLI_001967,Virginia,Montañez,CC,672363794,1992-03-31,2025-07-26 21:43:30,BAS,630.0,Ciudad de México,CDMX,Activo,App
CLI_001968,José,Leal,CC,459227674,1984-06-22,2025-06-18 02:14:05,STD,634.0,Ciudad de México,CDMX,Activo,Web
CLI_001969,Gloria,Rodríguez,CC,10608789,1988-01-10,2025-11-13 19:06:12,ELT,630.0,Lima,Lima,Activo,App
CLI_001970,Adriana,Ledesma,CC,512840393,1970-04-12,2025-09-12 02:42:39,PRM,763.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_001971,Leticia,Soria,CE,672282187,1988-02-14,2025-07-15 08:45:58,STD,709.0,Santiago,Metropolitana,Activo,Campaña
CLI_001972,Enrique,Pineda,DNI,364978903,1993-06-03,2025-09-09 05:30:40,STD,355.0,Buenos Aires,CABA,Activo,Web
CLI_001973,Luis,Badillo,DNI,742937704,1979-11-07,2026-02-15 07:53:54,BAS,715.0,Buenos Aires,CABA,Activo,Web
CLI_001974,Felipe,Bautista,CE,302260212,1983-04-16,2025-08-27 20:19:35,BAS,669.0,Santiago,Metropolitana,Activo,Campaña
CLI_001975,Esperanza,Díaz,DNI,332490293,1990-06-04,2026-03-09 06:44:56,STD,648.0,Bogotá,Cundinamarca,Activo,Web
CLI_001976,Elias,Centeno,CC,508589414,1982-06-08,2026-01-02 13:06:22,PRM,611.0,Ciudad de México,CDMX,Inactivo,Referido
CLI_001977,Federico,Restrepo,DNI,365637397,1953-12-13,2025-11-08 06:07:49,BAS,762.0,Santiago,Metropolitana,Activo,Campaña
CLI_001978,Elsa,González,CC,477747088,1968-11-30,2026-05-27 13:24:25,BAS,744.0,Lima,Lima,Activo,Campaña
CLI_001979,Patricia,Zamora,CE,136944637,1978-01-11,2025-12-01 18:18:09,BAS,572.0,Lima,Lima,Activo,Campaña
CLI_001980,Roberto,Prieto,CC,445206561,1967-10-26,2026-05-27 08:03:13,BAS,690.0,Buenos Aires,CABA,Activo,Web
CLI_001981,Jaime,Villalpando,CC,652078459,1992-03-06,2026-01-24 02:57:00,BAS,552.0,Lima,Lima,Activo,App
CLI_001982,Alfonso,Rincón,CC,590218353,2007-12-21,2025-07-10 02:13:03,BAS,512.0,Bogotá,Cundinamarca,Activo,Web
CLI_001983,José,Ortiz,CC,153326602,1969-06-25,2025-06-20 22:41:21,BAS,,Ciudad de México,CDMX,Activo,Referido
CLI_001984,Antonio,Echeverría,CC,968722309,1970-03-17,2026-02-14 16:06:45,BAS,736.0,Bogotá,Cundinamarca,Activo,App
CLI_001985,Eva,Barraza,CC,973206691,1950-10-19,2025-06-16 08:17:40,BAS,745.0,Ciudad de México,CDMX,Bloqueado,App
CLI_001986,Margarita,Henao,DNI,86969365,1989-06-15,2025-09-12 19:41:56,STD,701.0,Buenos Aires,CABA,Activo,App
CLI_001987,Esther,Maldonado,CC,700914237,1961-08-25,2025-11-27 13:17:20,STD,722.0,Lima,Lima,Activo,Campaña
CLI_001988,Sandra,Chaparro,CC,432403027,1968-12-24,2026-01-22 12:50:12,PRM,701.0,Lima,Lima,Activo,Campaña
CLI_001989,Irene,Espinosa,CE,325307795,1983-07-16,2026-04-11 16:16:16,STD,585.0,Buenos Aires,CABA,Activo,Campaña
CLI_001990,Santiago,Melgar,DNI,360694446,1995-12-31,2026-04-10 09:28:01,BAS,693.0,Lima,Lima,Activo,Web
CLI_001991,Julio,Torres,CC,168570161,1988-04-28,2025-06-15 06:58:44,BAS,730.0,Buenos Aires,CABA,Activo,Web
CLI_001992,Astrid,Quintero,DNI,353544114,1977-10-17,2026-03-08 16:42:07,STD,725.0,Lima,Lima,Activo,Campaña
CLI_001993,Norma,Londoño,DNI,641006715,1998-07-08,2025-11-07 04:21:49,BAS,768.0,Buenos Aires,CABA,Activo,Campaña
CLI_001994,Luz,Romero,CE,215609325,1950-10-01,2026-02-10 20:03:23,BAS,,Ciudad de México,CDMX,Activo,Referido
CLI_001995,María,Frías,CE,716875860,2006-12-21,2025-10-30 06:57:13,PRM,685.0,Santiago,Metropolitana,Activo,Referido
CLI_001996,María,Mercado,DNI,769548363,1967-07-09,2025-11-22 14:41:23,BAS,757.0,Lima,Lima,Activo,Web
CLI_001997,Esmeralda,Zuluaga,CE,456462966,1982-10-15,2025-06-03 21:20:01,BAS,647.0,Ciudad de México,CDMX,Activo,Referido
CLI_001998,Irma,Ibarra,CC,560598068,1954-09-26,2025-07-28 13:01:25,STD,,Ciudad de México,CDMX,Inactivo,Web
CLI_001999,Victoria,Pacheco,CC,688108722,2005-08-22,2026-03-07 22:11:50,BAS,633.0,Bogotá,Cundinamarca,Activo,Referido
CLI_002000,Luz,Monroy,DNI,226587933,1964-11-28,2025-10-09 22:44:37,BAS,,Santiago,Metropolitana,Activo,Referido
CLI_002001,Martín,Rodríquez,DNI,667627978,1981-08-14,2025-12-24 04:03:31,PRM,582.0,Buenos Aires,CABA,Activo,App
CLI_002002,Irma,Bravo,DNI,321592665,2001-07-05,2025-11-24 16:27:52,STD,635.0,Buenos Aires,CABA,Activo,App
CLI_002003,Ramiro,Quezada,DNI,683282001,1984-08-18,2025-09-19 11:35:55,PRM,570.0,Santiago,Metropolitana,Activo,Campaña
CLI_002004,Luis,Barrios,DNI,257975555,1969-06-08,2026-05-27 19:21:31,PRM,619.0,Buenos Aires,CABA,Activo,Web
CLI_002005,Humberto,Espitia,CC,727723635,1995-03-15,2025-11-22 11:30:44,PRM,460.0,Bogotá,Cundinamarca,Activo,Referido
CLI_002006,Dulce María,Correa,CC,892086565,1993-10-05,2025-06-02 15:56:21,BAS,671.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_002007,Zoé,Muñoz,DNI,884481832,1971-06-06,2025-06-19 13:11:25,PRM,650.0,Lima,Lima,Inactivo,App
CLI_002008,Graciela,Bautista,DNI,722228196,1958-07-22,2025-12-12 20:39:57,BAS,568.0,Lima,Lima,Bloqueado,Web
CLI_002009,María,Barragán,CC,928300388,2003-05-17,2025-12-25 10:04:46,BAS,715.0,Lima,Lima,Bloqueado,Referido
CLI_002010,Amparo,Acevedo,CC,745603384,1996-04-01,2025-08-08 19:57:57,BAS,743.0,Ciudad de México,CDMX,Activo,Web
CLI_002011,Óscar,Serna,DNI,794923076,1983-03-18,2025-12-04 08:39:41,BAS,,Ciudad de México,CDMX,Activo,Referido
CLI_002012,David,Beltrán,CC,792931517,1983-09-16,2025-11-09 09:26:44,BAS,573.0,Santiago,Metropolitana,Activo,Referido
CLI_002013,Susana,Menéndez,DNI,83647708,1997-11-07,2025-09-29 04:40:42,BAS,573.0,Buenos Aires,CABA,Activo,App
CLI_002014,Valeria,Campo,CC,846085035,1960-12-15,2026-04-28 06:49:06,STD,556.0,Ciudad de México,CDMX,Activo,Referido
CLI_002015,Sofía,Rodríguez,CE,140394179,1983-10-03,2025-08-09 12:07:32,STD,732.0,Santiago,Metropolitana,Activo,Campaña
CLI_002016,Francisco Javier,Viera,CE,853420985,1969-02-12,2025-12-16 08:48:39,BAS,630.0,Buenos Aires,CABA,Activo,Referido
CLI_002017,René,Santos,DNI,278731717,1981-04-19,2025-08-08 12:09:12,STD,623.0,Ciudad de México,CDMX,Activo,App
CLI_002018,Emiliano,Díaz,CC,570586335,1961-05-16,2025-06-25 15:14:17,STD,449.0,Lima,Lima,Activo,Campaña
CLI_002019,Carolina,Pedraza,CC,375266320,1981-05-11,2026-05-26 02:57:29,PRM,713.0,Lima,Lima,Activo,Campaña
CLI_002020,Víctor,Ferrer,CC,189876468,2000-11-29,2025-07-11 05:20:11,BAS,526.0,Santiago,Metropolitana,Activo,App
CLI_002021,Cristina,Mota,DNI,837682093,1959-11-22,2026-03-17 04:39:10,BAS,655.0,Santiago,Metropolitana,Activo,Referido
CLI_002022,Paola,Rodríguez,CE,211949932,1958-05-20,2025-08-17 07:52:06,BAS,677.0,Bogotá,Cundinamarca,Activo,Referido
CLI_002023,Betty,Flórez,CE,935572801,1972-06-26,2026-02-07 22:28:44,BAS,786.0,Bogotá,Cundinamarca,Activo,App
CLI_002024,Aurelio,Santillán,DNI,155782248,1984-08-26,2026-01-17 22:31:32,BAS,519.0,Bogotá,Cundinamarca,Activo,Referido
CLI_002025,Carla,Mena,DNI,350448004,1959-11-13,2025-07-17 12:10:45,BAS,348.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_002026,Marleny,Bustamante,CC,332342791,1993-11-26,2025-09-22 23:09:52,STD,,Bogotá,Cundinamarca,Bloqueado,Referido
CLI_002027,María Eugenia,Aguilar,CE,375009075,1978-02-21,2026-04-13 18:48:47,STD,830.0,Ciudad de México,CDMX,Bloqueado,Referido
CLI_002028,Giovanni,Mota,CE,34408555,1997-01-07,2025-06-30 04:05:29,BAS,773.0,Lima,Lima,Activo,Web
CLI_002029,Manuel,Torres,DNI,657365830,2005-04-10,2026-03-04 10:27:35,STD,670.0,Ciudad de México,CDMX,Activo,App
CLI_002030,Germán,Laureano,CE,963921247,1988-02-23,2025-07-07 22:55:47,BAS,600.0,Lima,Lima,Activo,App
CLI_002031,Diana,Cazares,DNI,820503956,1953-01-19,2025-08-29 21:55:01,STD,,Lima,Lima,Activo,Referido
CLI_002032,Cristian,Ybarra,CC,971348768,1958-07-21,2026-05-18 23:30:33,BAS,552.0,Lima,Lima,Inactivo,Referido
CLI_002033,Astrid,Bravo,DNI,367842234,2000-09-01,2026-05-23 20:11:37,BAS,697.0,Bogotá,Cundinamarca,Activo,App
CLI_002034,Yolanda,Nava,CC,124706435,1960-06-02,2025-07-07 15:04:45,PRM,700.0,Buenos Aires,CABA,Activo,Referido
CLI_002035,Miriam,Malave,CC,644424489,1996-01-16,2025-11-05 16:05:19,PRM,756.0,Lima,Lima,Activo,Web
CLI_002036,Antonio,Alvarez,DNI,995870171,1986-09-09,2025-07-02 20:22:41,STD,850.0,Ciudad de México,CDMX,Activo,App
CLI_002037,María,Pantoja,CC,802272930,1952-01-27,2025-11-30 15:39:35,PRM,689.0,Ciudad de México,CDMX,Activo,Web
CLI_002038,Cristina,Alejandro,CE,629216978,1981-09-16,2025-11-06 10:00:04,STD,,Buenos Aires,CABA,Activo,Web
CLI_002039,Lourdes,Carreón,CE,236567597,2002-06-16,2025-12-09 07:51:25,STD,647.0,Bogotá,Cundinamarca,Activo,Referido
CLI_002040,Esteban,Hernández,CE,987906325,1977-05-11,2025-10-12 16:48:32,STD,473.0,Buenos Aires,CABA,Activo,App
